input_file,compare_file,abstract_semantic_score,intro_semantic_score,conclusion_semantic_score,final_semantic_score,final_score
PMC31918_plagiated.xml,PMC29092.xml,0.2649784,0.25131792,0.3503543,,0.0
PMC31925_plagiated.xml,PMC31925.xml,0.86464155,0.45987847,0.93879163,,0.0
PMC31925_plagiated.xml,PMC35361.xml,0.1768276,0.26928473,0.33521676,,0.0
PMC31925_plagiated.xml,PMC31330.xml,0.2337082,0.2921696,0.3665995,,0.0
PMC31925_plagiated.xml,PMC32299.xml,0.2859233,0.3522875,0.44854575,,0.0
PMC31925_plagiated.xml,PMC32197.xml,0.27122062,0.3241415,0.4528486,,0.0
PMC32158_plagiated.xml,PMC32158.xml,0.8731973,0.453994,0.85502785,,0.0
PMC32158_plagiated.xml,PMC31481.xml,0.07531963,0.13692582,0.25621814,,0.0
PMC32158_plagiated.xml,PMC32183.xml,0.2684248,0.27845764,0.32617927,,0.0
PMC32158_plagiated.xml,PMC32299.xml,0.20284668,0.19315547,0.2855118,,0.0
PMC32158_plagiated.xml,PMC29092.xml,0.2415851,0.18702945,0.31905192,,0.0
PMC32163_plagiated.xml,PMC32163.xml,0.8537713,0.60467446,0.9105555,,0.0
PMC32163_plagiated.xml,PMC17803.xml,0.362469,0.3554387,0.31364256,,0.0
PMC32163_plagiated.xml,PMC35277.xml,0.23278901,0.4230515,0.3542147,,0.0
PMC32163_plagiated.xml,PMC32188.xml,0.1462744,0.19908774,0.41564506,,0.0
PMC32163_plagiated.xml,PMC34549.xml,0.36015663,0.26326087,0.26671726,,0.0
PMC32169_plagiated.xml,PMC32169.xml,0.66774833,0.22640008,0.8161396,,0.0
PMC32169_plagiated.xml,PMC13901.xml,0.2000593,0.4736513,0.3329994,,0.0
PMC32169_plagiated.xml,PMC29096.xml,0.29947457,0.25245255,0.27128693,,0.0
PMC32169_plagiated.xml,PMC32247.xml,-0.0049442574,0.24426343,0.22389685,,0.0
PMC32169_plagiated.xml,PMC33820.xml,0.36220926,0.14928888,0.277931,,0.0
PMC32170_plagiated.xml,PMC32170.xml,0.94502974,0.58983743,0.79900587,,0.0
PMC32170_plagiated.xml,PMC29088.xml,0.27927336,0.17200747,0.4260224,,0.0
PMC32170_plagiated.xml,PMC29057.xml,0.28822738,0.1923207,0.44372845,,0.0
PMC32170_plagiated.xml,PMC34113.xml,0.34392387,0.106145866,0.22020803,,0.0
PMC32170_plagiated.xml,PMC37354.xml,0.2887809,0.34757757,0.45549062,,0.0
PMC32172_plagiated.xml,PMC32172.xml,0.76170385,0.57826114,0.8703363,,0.0
PMC32172_plagiated.xml,PMC30711.xml,0.15138018,0.28105217,0.38359028,,0.0
PMC32172_plagiated.xml,PMC13902.xml,0.099652134,0.13131581,0.20724839,,0.0
PMC32172_plagiated.xml,PMC29016.xml,0.066138156,0.27938932,0.20230526,,0.0
PMC32172_plagiated.xml,PMC29096.xml,0.117369704,0.14829165,0.17838271,,0.0
PMC32173_plagiated.xml,PMC32173.xml,0.91110295,0.7525959,0.76410574,,0.0
PMC32173_plagiated.xml,PMC13902.xml,0.15551811,0.28733474,0.27642912,,0.0
PMC32173_plagiated.xml,PMC37355.xml,0.21730663,0.19698803,0.19544993,,0.0
PMC32173_plagiated.xml,PMC37356.xml,0.19730812,0.1797289,0.2546567,,0.0
PMC32173_plagiated.xml,PMC32169.xml,0.22775573,0.2847687,0.2835612,,0.0
PMC32174_plagiated.xml,PMC29012.xml,0.2680853,0.19638821,0.33535337,,0.0
PMC32174_plagiated.xml,PMC29004.xml,0.3426194,0.29894164,0.3267388,,0.0
PMC32174_plagiated.xml,PMC28987.xml,0.15676768,0.105275996,0.23504284,,0.0
PMC32174_plagiated.xml,PMC37355.xml,0.09695234,0.111641124,0.21696836,,0.0
PMC32174_plagiated.xml,PMC32174.xml,0.9067135,0.5290165,0.8397856,,0.0
PMC32180_plagiated.xml,PMC32180.xml,0.88238513,0.2067324,0.66331124,,0.0
PMC32180_plagiated.xml,PMC35352.xml,0.34655413,0.23398782,0.20936218,,0.0
PMC32180_plagiated.xml,PMC13901.xml,0.18155828,0.20090988,0.19023019,,0.0
PMC32180_plagiated.xml,PMC32299.xml,0.23693848,0.18182135,0.27902776,,0.0
PMC32180_plagiated.xml,PMC29080.xml,0.16868621,0.24290091,0.2911759,,0.0
PMC32181_plagiated.xml,PMC33341.xml,0.4138664,0.12906095,0.36749732,,0.0
PMC32181_plagiated.xml,PMC32299.xml,0.3045553,0.22184664,0.35357517,,0.0
PMC32181_plagiated.xml,PMC13901.xml,0.26423547,0.21112709,0.4131515,,0.0
PMC32181_plagiated.xml,PMC31339.xml,0.33452767,0.18082845,0.47698963,,0.0
PMC32181_plagiated.xml,PMC32313.xml,0.41285545,0.38361573,0.5585567,,0.0
PMC32182_plagiated.xml,PMC32299.xml,0.23080081,0.3836257,0.13409667,,0.0
PMC32182_plagiated.xml,PMC34549.xml,0.06743064,0.33369076,0.19457942,,0.0
PMC32182_plagiated.xml,PMC31370.xml,0.32291406,0.46114996,0.3919367,,0.0
PMC32182_plagiated.xml,PMC32182.xml,0.82236123,0.55309004,0.78668743,,0.0
PMC32182_plagiated.xml,PMC37314.xml,0.3332096,0.31297404,0.2825539,,0.0
PMC32183_plagiated.xml,PMC32183.xml,0.9405445,0.482837,0.9001159,,0.0
PMC32183_plagiated.xml,PMC33394.xml,0.14996794,0.33102447,0.41154802,,0.0
PMC32183_plagiated.xml,PMC32197.xml,0.29659468,0.3553,0.38503686,,0.0
PMC32183_plagiated.xml,PMC37355.xml,0.13330036,0.28546757,0.3902601,,0.0
PMC32183_plagiated.xml,PMC32297.xml,0.16466886,0.34627342,0.24358165,,0.0
PMC32187_plagiated.xml,PMC32187.xml,0.8979316,0.41510022,0.7695835,,0.0
PMC32187_plagiated.xml,PMC31482.xml,0.36030135,0.49345276,0.42254266,,0.0
PMC32187_plagiated.xml,PMC15023.xml,0.3262055,0.4133236,0.47594535,,0.0
PMC32187_plagiated.xml,PMC31347.xml,0.24987477,0.5092075,0.3330391,,0.0
PMC32187_plagiated.xml,PMC31411.xml,0.29083407,0.24657331,0.3996086,,0.0
PMC32188_plagiated.xml,PMC32188.xml,0.9846796,0.23988046,0.91450334,,0.0
PMC32188_plagiated.xml,PMC37355.xml,0.17971167,0.19587928,0.27329618,,0.0
PMC32188_plagiated.xml,PMC31411.xml,0.25195283,0.2675954,0.49119174,,0.0
PMC32188_plagiated.xml,PMC29092.xml,0.06341931,0.09811981,0.30654126,,0.0
PMC32188_plagiated.xml,PMC34549.xml,0.25933486,0.36785218,0.31418294,,0.0
PMC32189_plagiated.xml,PMC32189.xml,0.8421092,0.25980163,0.79072744,,0.0
PMC32189_plagiated.xml,PMC34549.xml,0.23549102,0.18322515,0.46235263,,0.0
PMC32189_plagiated.xml,PMC33392.xml,0.28051147,0.13026065,0.43881103,,0.0
PMC32189_plagiated.xml,PMC30712.xml,0.22801258,0.24969473,0.34809178,,0.0
PMC32189_plagiated.xml,PMC15024.xml,0.47902384,0.60570014,0.4704914,,0.0
PMC32191_plagiated.xml,PMC32191.xml,0.85432184,0.52216184,0.8650117,,0.0
PMC32191_plagiated.xml,PMC29068.xml,0.064396255,0.24292403,0.19901694,,0.0
PMC32191_plagiated.xml,PMC37355.xml,-0.023551188,0.1357535,0.23967113,,0.0
PMC32191_plagiated.xml,PMC32299.xml,0.09996444,0.082867175,0.15067387,,0.0
PMC32191_plagiated.xml,PMC32303.xml,0.23154217,0.3451627,0.25661504,,0.0
PMC32193_plagiated.xml,PMC32193.xml,0.92449343,0.5300473,0.83367145,,0.0
PMC32193_plagiated.xml,PMC29004.xml,0.23459011,0.2971996,0.3250512,,0.0
PMC32193_plagiated.xml,PMC29044.xml,0.07029336,0.16345543,0.12826301,,0.0
PMC32193_plagiated.xml,PMC32303.xml,0.18053274,0.54404294,0.23614785,,0.0
PMC32193_plagiated.xml,PMC31481.xml,0.09462006,0.20132548,0.3240025,,0.0
PMC32195_plagiated.xml,PMC29030.xml,0.24614048,0.32442102,0.091545686,,0.0
PMC32195_plagiated.xml,PMC29012.xml,0.12837178,0.23723021,0.060602546,,0.0
PMC32195_plagiated.xml,PMC31342.xml,0.2322192,0.14245704,0.17814276,,0.0
PMC32195_plagiated.xml,PMC37355.xml,0.08038312,0.18868288,0.04541076,,0.0
PMC32195_plagiated.xml,PMC29004.xml,0.2235848,0.33561146,0.20852782,,0.0
PMC32196_plagiated.xml,PMC32196.xml,0.959795,0.53105426,0.8871808,,0.0
PMC32196_plagiated.xml,PMC35360.xml,0.088545375,0.25304905,0.22276601,,0.0
PMC32196_plagiated.xml,PMC34605.xml,0.24902633,0.14025563,0.38346142,,0.0
PMC32196_plagiated.xml,PMC29012.xml,0.12615088,0.23014498,0.1142641,,0.0
PMC32196_plagiated.xml,PMC28987.xml,0.075307414,0.21671602,0.10446681,,0.0
PMC32197_plagiated.xml,PMC32197.xml,0.7860837,0.3640343,0.811014,,0.0
PMC32197_plagiated.xml,PMC35361.xml,0.37758413,0.26946032,0.39503282,,0.0
PMC32197_plagiated.xml,PMC32313.xml,0.29805368,0.19705305,0.2600539,,0.0
PMC32197_plagiated.xml,PMC37314.xml,0.25437936,0.31193823,0.30963498,,0.0
PMC32197_plagiated.xml,PMC32250.xml,0.15240556,0.29997444,0.28289706,,0.0
PMC32199_plagiated.xml,PMC32199.xml,0.9216473,0.19660251,0.9480559,,0.0
PMC32199_plagiated.xml,PMC32299.xml,0.32084703,0.274961,0.2422662,,0.0
PMC32199_plagiated.xml,PMC32188.xml,0.17684205,0.20598224,0.26485056,,0.0
PMC32199_plagiated.xml,PMC35361.xml,0.2551856,0.21055418,0.45648056,,0.0
PMC32199_plagiated.xml,PMC34549.xml,0.38437268,0.39371282,0.40283442,,0.0
PMC32204_plagiated.xml,PMC32204.xml,0.78679043,0.6593769,0.89845693,,0.0
PMC32204_plagiated.xml,PMC31342.xml,0.2529611,0.12563026,0.21432601,,0.0
PMC32204_plagiated.xml,PMC29012.xml,0.1497075,0.3439421,0.30003795,,0.0
PMC32204_plagiated.xml,PMC37355.xml,0.10723581,0.09407229,0.17551634,,0.0
PMC32204_plagiated.xml,PMC32183.xml,0.12635583,0.22482783,0.27280366,,0.0
PMC32206_plagiated.xml,PMC32206.xml,0.76426136,0.16992916,0.782931,,0.0
PMC32206_plagiated.xml,PMC29068.xml,0.18682313,0.21456337,0.2300759,,0.0
PMC32206_plagiated.xml,PMC32191.xml,0.1043567,0.05622441,0.21282396,,0.0
PMC32206_plagiated.xml,PMC29092.xml,0.16593234,0.23401493,0.20357555,,0.0
PMC32206_plagiated.xml,PMC33394.xml,0.12351504,0.22425699,0.213037,,0.0
PMC32208_plagiated.xml,PMC32208.xml,0.84651047,0.6410332,0.73837173,,0.0
PMC32208_plagiated.xml,PMC32247.xml,0.19269344,0.34171265,0.31047404,,0.0
PMC32208_plagiated.xml,PMC32170.xml,0.2653542,0.42895538,0.41313493,,0.0
PMC32208_plagiated.xml,PMC29087.xml,0.23942538,0.31561697,0.24946824,,0.0
PMC32208_plagiated.xml,PMC29046.xml,0.3140952,0.41598058,0.38150537,,0.0
PMC32247_plagiated.xml,PMC32247.xml,0.80326545,0.46355158,0.9538167,,0.0
PMC32247_plagiated.xml,PMC37355.xml,0.11159991,0.0605199,0.16779795,,0.0
PMC32247_plagiated.xml,PMC29096.xml,0.09310377,0.13339078,0.10357091,,0.0
PMC32247_plagiated.xml,PMC29012.xml,0.18787576,0.31074554,0.3334074,,0.0
PMC32247_plagiated.xml,PMC29073.xml,0.12421769,0.23285149,0.1812187,,0.0
PMC32248_plagiated.xml,PMC32248.xml,0.85040826,0.3437943,0.8282223,,0.0
PMC32248_plagiated.xml,PMC32182.xml,0.31265646,0.3114086,0.26507193,,0.0
PMC32248_plagiated.xml,PMC31330.xml,0.35163826,0.350613,0.32458168,,0.0
PMC32248_plagiated.xml,PMC34549.xml,0.29369557,0.31991348,0.2679083,,0.0
PMC32248_plagiated.xml,PMC32299.xml,0.22502175,0.23711221,0.21265064,,0.0
PMC32250_plagiated.xml,PMC32250.xml,0.93732333,0.23834258,0.8512007,,0.0
PMC32250_plagiated.xml,PMC30711.xml,0.21930197,0.13508327,0.22122276,,0.0
PMC32250_plagiated.xml,PMC31342.xml,0.13128923,0.14543656,0.19259973,,0.0
PMC32250_plagiated.xml,PMC32197.xml,0.20986885,0.10369426,0.3112255,,0.0
PMC32250_plagiated.xml,PMC31348.xml,0.1443573,0.11558266,0.23272566,,0.0
PMC32296_plagiated.xml,PMC32296.xml,0.95284563,0.53102577,0.88377094,,0.0
PMC32296_plagiated.xml,PMC32297.xml,0.62349206,0.5213764,0.60053074,,0.0
PMC32296_plagiated.xml,PMC29016.xml,0.13671543,0.1899775,0.214041,,0.0
PMC32296_plagiated.xml,PMC13902.xml,0.24525672,0.14461805,0.24451572,,0.0
PMC32296_plagiated.xml,PMC32197.xml,0.24982044,0.15003453,0.28657407,,0.0
PMC32297_plagiated.xml,PMC32297.xml,0.85151243,0.4605683,0.64031243,,0.0
PMC32297_plagiated.xml,PMC32197.xml,0.21312548,0.21166804,0.2538377,,0.0
PMC32297_plagiated.xml,PMC32296.xml,0.56077385,0.4591399,0.4324352,,0.0
PMC32297_plagiated.xml,PMC32183.xml,0.10463759,0.37511593,0.16965628,,0.0
PMC32297_plagiated.xml,PMC13902.xml,0.1843724,0.24046339,0.31100693,,0.0
PMC32299_plagiated.xml,PMC32299.xml,0.7453733,0.27858075,0.8054957,,0.0
PMC32299_plagiated.xml,PMC30711.xml,0.20842034,0.23614672,0.28721052,,0.0
PMC32299_plagiated.xml,PMC29012.xml,0.03156432,0.103964,0.14117068,,0.0
PMC32299_plagiated.xml,PMC32158.xml,0.2351703,0.2587594,0.394136,,0.0
PMC32299_plagiated.xml,PMC32250.xml,0.2575826,0.33674246,0.23118314,,0.0
PMC32302_plagiated.xml,PMC32302.xml,0.9730302,0.42672414,0.96502936,,0.0
PMC32302_plagiated.xml,PMC33518.xml,-0.0048335874,0.2476474,0.11469801,,0.0
PMC32302_plagiated.xml,PMC29012.xml,0.009541856,0.10674695,0.19553176,,0.0
PMC32302_plagiated.xml,PMC37355.xml,0.021226149,0.17965755,0.04863783,,0.0
PMC32302_plagiated.xml,PMC29004.xml,0.098559186,0.14849931,0.2821839,,0.0
PMC32303_plagiated.xml,PMC32303.xml,0.89304376,0.49194673,0.9122262,,0.0
PMC32303_plagiated.xml,PMC37355.xml,0.007818013,0.18599865,0.12028051,,0.0
PMC32303_plagiated.xml,PMC31333.xml,0.07329803,0.16904756,0.10135892,,0.0
PMC32303_plagiated.xml,PMC29004.xml,0.22367603,0.20981136,0.1820182,,0.0
PMC32303_plagiated.xml,PMC34116.xml,0.10342855,0.29914325,0.15058833,,0.0
PMC32304_plagiated.xml,PMC32304.xml,0.9617185,0.49337077,0.7598156,,0.0
PMC32304_plagiated.xml,PMC31330.xml,0.28019965,0.33403373,0.23227979,,0.0
PMC32304_plagiated.xml,PMC35361.xml,0.17860447,0.18458927,0.14871258,,0.0
PMC32304_plagiated.xml,PMC32299.xml,0.21860783,0.1953449,0.1676711,,0.0
PMC32304_plagiated.xml,PMC32183.xml,0.2598904,0.29472935,0.36621597,,0.0
PMC32311_plagiated.xml,PMC32311.xml,0.96063375,0.5203012,0.9622309,,0.0
PMC32311_plagiated.xml,PMC37310.xml,0.35889933,0.29762295,0.48292625,,0.0
PMC32311_plagiated.xml,PMC34549.xml,0.291775,0.3006243,0.30600142,,0.0
PMC32311_plagiated.xml,PMC31411.xml,0.24324626,0.3184926,0.3700019,,0.0
PMC32311_plagiated.xml,PMC34514.xml,0.36752424,0.35708767,0.5661366,,0.0
PMC32312_plagiated.xml,PMC32312.xml,0.9255387,0.47549137,0.90521824,,0.0
PMC32312_plagiated.xml,PMC29012.xml,0.12060772,0.376814,0.2297318,,0.0
PMC32312_plagiated.xml,PMC32197.xml,0.1680778,0.13200232,0.2784422,,0.0
PMC32312_plagiated.xml,PMC29096.xml,0.31119138,0.3926022,0.43907517,,0.0
PMC32312_plagiated.xml,PMC32299.xml,0.2201234,0.25568047,0.22648263,,0.0
PMC32313_plagiated.xml,PMC32313.xml,0.8344401,0.56659794,0.8834921,,0.0
PMC32313_plagiated.xml,PMC31330.xml,0.3988135,0.35947382,0.44542527,,0.0
PMC32313_plagiated.xml,PMC32187.xml,0.27501616,0.23271406,0.29522565,,0.0
PMC32313_plagiated.xml,PMC31347.xml,0.32219136,0.3559882,0.42441702,,0.0
PMC32313_plagiated.xml,PMC35361.xml,0.3032933,0.2781942,0.4348353,,0.0
PMC33341_plagiated.xml,PMC33341.xml,0.7684043,0.3613212,0.8730818,,0.0
PMC33341_plagiated.xml,PMC32197.xml,0.2980659,0.28537,0.33104384,,0.0
PMC33341_plagiated.xml,PMC31342.xml,0.014774548,0.18920924,0.1129169,,0.0
PMC33341_plagiated.xml,PMC29012.xml,0.12756522,0.30943662,0.20461607,,0.0
PMC33341_plagiated.xml,PMC32183.xml,0.23044705,0.26336694,0.27356195,,0.0
PMC33342_plagiated.xml,PMC33342.xml,0.8376709,0.32772768,0.900762,,0.0
PMC33342_plagiated.xml,PMC29004.xml,0.15078571,0.12515783,0.23100027,,0.0
PMC33342_plagiated.xml,PMC31342.xml,0.195272,0.14890945,0.17474312,,0.0
PMC33342_plagiated.xml,PMC35267.xml,0.060612068,0.16209173,0.1535905,,0.0
PMC33342_plagiated.xml,PMC33394.xml,0.013498181,0.18855402,0.19195223,,0.0
PMC33343_plagiated.xml,PMC33343.xml,0.94207203,0.500031,0.9253272,,0.0
PMC33343_plagiated.xml,PMC32170.xml,0.1831829,0.3088333,0.3542016,,0.0
PMC33343_plagiated.xml,PMC29012.xml,0.113698125,0.2661234,0.331676,,0.0
PMC33343_plagiated.xml,PMC32247.xml,0.19408609,0.33374932,0.33807635,,0.0
PMC33343_plagiated.xml,PMC28987.xml,0.1833124,0.13005477,0.118737936,,0.0
PMC33344_plagiated.xml,PMC33344.xml,0.9101863,0.50903976,0.9139315,,0.0
PMC33344_plagiated.xml,PMC32299.xml,0.3317892,0.3510762,0.33935505,,0.0
PMC33344_plagiated.xml,PMC29012.xml,0.17094341,0.19158676,0.2061961,,0.0
PMC33344_plagiated.xml,PMC31342.xml,0.18860196,0.17740917,0.19593103,,0.0
PMC33344_plagiated.xml,PMC33341.xml,0.31504884,0.07414615,0.3673057,,0.0
PMC33392_plagiated.xml,PMC34549.xml,0.28380904,0.48636568,0.4120338,,0.0
PMC33392_plagiated.xml,PMC15024.xml,0.33362693,0.4581717,0.42745987,,0.0
PMC33392_plagiated.xml,PMC32299.xml,0.14238277,0.34241635,0.34014514,,0.0
PMC33392_plagiated.xml,PMC33392.xml,0.77544534,0.56419396,0.86778975,,0.0
PMC33392_plagiated.xml,PMC35361.xml,0.25695798,0.42618823,0.31637043,,0.0
PMC33394_plagiated.xml,PMC33394.xml,0.9527987,0.33067524,0.9026077,,0.0
PMC33394_plagiated.xml,PMC37355.xml,0.17478582,0.19512512,0.40928173,,0.0
PMC33394_plagiated.xml,PMC32183.xml,0.20233563,0.36467785,0.38687962,,0.0
PMC33394_plagiated.xml,PMC32189.xml,0.3868264,0.2629805,0.489523,,0.0
PMC33394_plagiated.xml,PMC31411.xml,0.17608148,0.1430447,0.50260144,,0.0
PMC33396_plagiated.xml,PMC33396.xml,0.94689167,0.50931793,0.880656,,0.0
PMC33396_plagiated.xml,PMC35277.xml,0.43242797,0.37415484,0.275419,,0.0
PMC33396_plagiated.xml,PMC17803.xml,0.4004953,0.21660368,0.36769122,,0.0
PMC33396_plagiated.xml,PMC33392.xml,0.3428797,0.23525539,0.4244798,,0.0
PMC33396_plagiated.xml,PMC32187.xml,0.3646782,0.38828886,0.5219137,,0.0
PMC33507_plagiated.xml,PMC29080.xml,0.32536858,0.12060247,0.37251195,,0.0
PMC33507_plagiated.xml,PMC34102.xml,0.1615321,0.27734718,0.20437297,,0.0
