input_file,compare_file,abstract_semantic_score,intro_semantic_score,conclusion_semantic_score,final_semantic_score,final_score
PMC33507_plagiated.xml,PMC37355.xml,0.30272624,0.12774903,0.33972725,,0.0
PMC33507_plagiated.xml,PMC29068.xml,0.22487691,0.19930165,0.19581561,,0.0
PMC33507_plagiated.xml,PMC29096.xml,0.37324756,0.33228445,0.34749332,,0.0
PMC33518_plagiated.xml,PMC33518.xml,0.7775599,0.41468066,0.8480725,,0.0
PMC33518_plagiated.xml,PMC29012.xml,0.15042785,0.23061934,0.2265485,,0.0
PMC33518_plagiated.xml,PMC29098.xml,0.3554715,0.26609802,0.3123815,,0.0
PMC33518_plagiated.xml,PMC32204.xml,0.33297747,0.24785976,0.45232126,,0.0
PMC33518_plagiated.xml,PMC28987.xml,0.15758169,0.08350348,0.08139926,,0.0
PMC33820_plagiated.xml,PMC33820.xml,0.78054893,0.49288496,0.91147816,,0.0
PMC33820_plagiated.xml,PMC37354.xml,0.4142091,0.2983746,0.49606407,,0.0
PMC33820_plagiated.xml,PMC33392.xml,0.46126497,0.18757187,0.25333893,,0.0
PMC33820_plagiated.xml,PMC35277.xml,0.16968876,0.41058198,0.37070653,,0.0
PMC33820_plagiated.xml,PMC34549.xml,0.25763485,0.19873369,0.29334462,,0.0
PMC34102_plagiated.xml,PMC34102.xml,0.9032606,0.56618387,0.92528975,,0.0
PMC34102_plagiated.xml,PMC28987.xml,0.1985898,0.23062168,0.21253991,,0.0
PMC34102_plagiated.xml,PMC31342.xml,0.11822671,0.109852046,0.2880425,,0.0
PMC34102_plagiated.xml,PMC37355.xml,0.16719937,0.17003272,0.2259855,,0.0
PMC34102_plagiated.xml,PMC29012.xml,0.0045494195,0.13631251,0.16774316,,0.0
PMC34107_plagiated.xml,PMC34107.xml,0.93497264,0.5066657,0.82322526,,0.0
PMC34107_plagiated.xml,PMC29012.xml,0.0069532264,0.32519636,0.29217136,,0.0
PMC34107_plagiated.xml,PMC29098.xml,0.17788923,0.2756182,0.2951929,,0.0
PMC34107_plagiated.xml,PMC28987.xml,0.21327437,0.16020349,0.3435496,,0.0
PMC34107_plagiated.xml,PMC33341.xml,0.10825818,0.047353867,0.108584546,,0.0
PMC34110_plagiated.xml,PMC34110.xml,0.9364297,0.7696092,0.85080105,,0.0
PMC34110_plagiated.xml,PMC37310.xml,0.34348023,0.17904375,0.39501035,,0.0
PMC34110_plagiated.xml,PMC32304.xml,0.2407281,0.3665241,0.39106944,,0.0
PMC34110_plagiated.xml,PMC13901.xml,0.36896876,0.647712,0.26008672,,0.0
PMC34110_plagiated.xml,PMC37355.xml,0.18511456,0.13639079,0.23302737,,0.0
PMC34111_plagiated.xml,PMC34111.xml,0.93058914,0.44540054,0.8582119,,0.0
PMC34111_plagiated.xml,PMC35286.xml,0.22216873,0.29013577,0.22564805,,0.0
PMC34111_plagiated.xml,PMC37355.xml,0.06060619,0.15245534,0.19034141,,0.0
PMC34111_plagiated.xml,PMC31342.xml,0.10930678,0.15317975,0.24098599,,0.0
PMC34111_plagiated.xml,PMC29096.xml,0.21176864,0.12646313,0.16361807,,0.0
PMC34113_plagiated.xml,PMC29079.xml,0.17085636,0.2735201,0.31470424,,0.0
PMC34113_plagiated.xml,PMC30707.xml,0.29129085,0.3203075,0.2463379,,0.0
PMC34113_plagiated.xml,PMC37354.xml,0.3047439,0.3142077,0.23897704,,0.0
PMC34113_plagiated.xml,PMC15024.xml,0.16778904,0.3430003,0.16021179,,0.0
PMC34113_plagiated.xml,PMC35277.xml,0.34568816,0.31403404,0.3296363,,0.0
PMC34114_plagiated.xml,PMC34114.xml,0.9440841,0.23598269,0.8950917,,0.0
PMC34114_plagiated.xml,PMC28987.xml,0.12992573,0.1834805,0.22202742,,0.0
PMC34114_plagiated.xml,PMC31333.xml,0.14629605,0.16903915,0.21808475,,0.0
PMC34114_plagiated.xml,PMC29004.xml,0.124338515,0.29178917,0.20211095,,0.0
PMC34114_plagiated.xml,PMC31342.xml,0.05360286,0.07900764,0.10579333,,0.0
PMC34116_plagiated.xml,PMC34549.xml,0.16148663,0.38001484,0.23037523,,0.0
PMC34116_plagiated.xml,PMC29097.xml,0.35126713,0.34752968,0.4229951,,0.0
PMC34116_plagiated.xml,PMC32189.xml,0.22957236,0.38536415,0.31191796,,0.0
PMC34116_plagiated.xml,PMC29057.xml,0.16537589,0.47469926,0.18963172,,0.0
PMC34116_plagiated.xml,PMC29073.xml,0.36328533,0.3184818,0.32850716,,0.0
PMC34117_plagiated.xml,PMC35283.xml,0.31427634,0.19549948,0.42304415,,0.0
PMC34117_plagiated.xml,PMC32197.xml,0.25133073,0.5291083,0.3128368,,0.0
PMC34117_plagiated.xml,PMC29012.xml,0.13808839,0.20312625,0.31887597,,0.0
PMC34117_plagiated.xml,PMC34520.xml,0.2573174,0.41460243,0.34262705,,0.0
PMC34117_plagiated.xml,PMC37356.xml,0.22441082,0.4030467,0.40622607,,0.0
PMC34514_plagiated.xml,PMC34514.xml,0.77967227,0.42325997,0.6630563,,0.0
PMC34514_plagiated.xml,PMC17599.xml,0.24733403,0.3070627,0.23827606,,0.0
PMC34514_plagiated.xml,PMC31333.xml,0.24440902,0.24152023,0.23870029,,0.0
PMC34514_plagiated.xml,PMC37351.xml,0.267035,0.22733296,0.22615257,,0.0
PMC34514_plagiated.xml,PMC29079.xml,0.06821008,0.18913081,0.20872076,,0.0
PMC34520_plagiated.xml,PMC34520.xml,0.9355451,0.5390242,0.9106699,,0.0
PMC34520_plagiated.xml,PMC31330.xml,0.21895503,0.25712097,0.31689173,,0.0
PMC34520_plagiated.xml,PMC32250.xml,0.28413415,0.26592785,0.29237425,,0.0
PMC34520_plagiated.xml,PMC29066.xml,0.14490223,0.26381963,0.25258845,,0.0
PMC34520_plagiated.xml,PMC15024.xml,0.15246092,0.28484976,0.42040345,,0.0
PMC34549_plagiated.xml,PMC34549.xml,0.9009707,0.5374838,0.898677,,0.0
PMC34549_plagiated.xml,PMC30712.xml,0.31970856,0.29960892,0.2056356,,0.0
PMC34549_plagiated.xml,PMC15024.xml,0.3670856,0.31458774,0.38035688,,0.0
PMC34549_plagiated.xml,PMC31370.xml,0.24624671,0.23142335,0.29289865,,0.0
PMC34549_plagiated.xml,PMC17599.xml,0.3213378,0.16044024,0.20813574,,0.0
PMC34550_plagiated.xml,PMC34550.xml,0.6536182,0.34337586,0.90778124,,0.0
PMC34550_plagiated.xml,PMC34549.xml,0.097021915,0.1262253,0.23964755,,0.0
PMC34550_plagiated.xml,PMC32197.xml,0.06050974,0.21838358,0.23231599,,0.0
PMC34550_plagiated.xml,PMC37355.xml,0.10537827,0.0644847,0.32324305,,0.0
PMC34550_plagiated.xml,PMC35354.xml,0.011875535,0.09939165,0.2672515,,0.0
PMC34551_plagiated.xml,PMC34551.xml,0.82636726,0.6353742,0.8978303,,0.0
PMC34551_plagiated.xml,PMC37355.xml,0.094884895,0.17051187,0.03837643,,0.0
PMC34551_plagiated.xml,PMC31481.xml,0.046971746,0.2615723,0.12001362,,0.0
PMC34551_plagiated.xml,PMC34117.xml,0.106972106,0.11644276,0.108156554,,0.0
PMC34551_plagiated.xml,PMC31333.xml,0.11943224,0.10808332,0.11753342,,0.0
PMC34552_plagiated.xml,PMC34552.xml,0.8467994,0.42888224,0.84492576,,0.0
PMC34552_plagiated.xml,PMC34514.xml,0.25114843,0.21770355,0.30489123,,0.0
PMC34552_plagiated.xml,PMC31330.xml,0.14618294,0.27978584,0.24447578,,0.0
PMC34552_plagiated.xml,PMC13901.xml,0.2947957,0.3469717,0.3719461,,0.0
PMC34552_plagiated.xml,PMC37310.xml,0.20809986,0.20934054,0.31238276,,0.0
PMC34605_plagiated.xml,PMC34605.xml,0.91621876,0.75121933,0.90004027,,0.0
PMC34605_plagiated.xml,PMC37355.xml,0.085347205,0.11368107,0.21058065,,0.0
PMC34605_plagiated.xml,PMC31481.xml,0.06454286,0.14818399,0.19137956,,0.0
PMC34605_plagiated.xml,PMC29004.xml,0.15728298,0.3003327,0.3019671,,0.0
PMC34605_plagiated.xml,PMC29012.xml,0.068045855,0.16706933,0.19882026,,0.0
PMC34606_plagiated.xml,PMC32299.xml,0.26618758,0.14443949,0.22299844,,0.0
PMC34606_plagiated.xml,PMC34606.xml,0.90281606,0.32889223,0.77608645,,0.0
PMC34606_plagiated.xml,PMC29096.xml,0.2811036,0.37560922,0.31171256,,0.0
PMC34606_plagiated.xml,PMC32197.xml,0.19598538,0.16401382,0.17458692,,0.0
PMC34606_plagiated.xml,PMC31925.xml,0.39714172,0.26524675,0.3323088,,0.0
PMC35267_plagiated.xml,PMC35267.xml,0.95088243,0.32781982,0.90443844,,0.0
PMC35267_plagiated.xml,PMC31481.xml,0.2650184,0.4136542,0.41402912,,0.0
PMC35267_plagiated.xml,PMC33392.xml,0.29854977,0.252881,0.39903975,,0.0
PMC35267_plagiated.xml,PMC37355.xml,0.3194586,0.3292591,0.37425157,,0.0
PMC35267_plagiated.xml,PMC29087.xml,0.29287124,0.052306365,0.30473393,,0.0
PMC35277_plagiated.xml,PMC35277.xml,0.9069069,0.63404715,0.5787865,,0.0
PMC35277_plagiated.xml,PMC15024.xml,0.29135272,0.4227512,0.2929589,,0.0
PMC35277_plagiated.xml,PMC17803.xml,0.33550972,0.31477427,0.3222198,,0.0
PMC35277_plagiated.xml,PMC34549.xml,0.3712833,0.35288185,0.21076943,,0.0
PMC35277_plagiated.xml,PMC29096.xml,0.26854277,0.2763592,0.21311747,,0.0
PMC35278_plagiated.xml,PMC35278.xml,0.6697824,0.5366639,0.871074,,0.0
PMC35278_plagiated.xml,PMC31330.xml,0.19920798,0.34315526,0.36569172,,0.0
PMC35278_plagiated.xml,PMC32189.xml,0.06322319,0.34817916,0.28863925,,0.0
PMC35278_plagiated.xml,PMC30707.xml,0.22436328,0.38474536,0.37056744,,0.0
PMC35278_plagiated.xml,PMC34549.xml,0.23714553,0.23955765,0.2759893,,0.0
PMC35279_plagiated.xml,PMC35279.xml,0.8168757,0.45536774,0.89961934,,0.0
PMC35279_plagiated.xml,PMC32188.xml,0.25623566,0.24010676,0.40051296,,0.0
PMC35279_plagiated.xml,PMC17803.xml,0.3850233,0.16057874,0.36956,,0.0
PMC35279_plagiated.xml,PMC29067.xml,0.33863246,0.43421552,0.4073859,,0.0
PMC35279_plagiated.xml,PMC32299.xml,0.2287964,0.41588086,0.3309471,,0.0
PMC35280_plagiated.xml,PMC35280.xml,0.8862682,0.3710548,0.81987566,,0.0
PMC35280_plagiated.xml,PMC31339.xml,0.1405567,0.10999523,0.29918033,,0.0
PMC35280_plagiated.xml,PMC17803.xml,0.2362599,0.10509628,0.38456666,,0.0
PMC35280_plagiated.xml,PMC34117.xml,0.26630977,0.17430611,0.45818084,,0.0
PMC35280_plagiated.xml,PMC30706.xml,0.22130229,0.08537441,0.2459382,,0.0
PMC35283_plagiated.xml,PMC35283.xml,0.9308238,0.4883104,0.95084274,,0.0
PMC35283_plagiated.xml,PMC29016.xml,0.27765983,0.39658964,0.37798807,,0.0
PMC35283_plagiated.xml,PMC13901.xml,0.30851597,0.33063617,0.35980895,,0.0
PMC35283_plagiated.xml,PMC32304.xml,0.31461263,0.2604829,0.36800006,,0.0
PMC35283_plagiated.xml,PMC29066.xml,0.22016218,0.3080216,0.33270365,,0.0
PMC35285_plagiated.xml,PMC34549.xml,0.24558786,0.3737635,0.32609475,,0.0
PMC35285_plagiated.xml,PMC35285.xml,0.85155797,0.54134595,0.76617134,,0.0
PMC35285_plagiated.xml,PMC37354.xml,0.2677734,0.2881325,0.2724029,,0.0
PMC35285_plagiated.xml,PMC31347.xml,0.2626531,0.083593994,0.2549637,,0.0
PMC35285_plagiated.xml,PMC32189.xml,0.14563665,0.23049831,0.34173822,,0.0
PMC35286_plagiated.xml,PMC35286.xml,0.9641671,0.6424905,0.9454485,,0.0
PMC35286_plagiated.xml,PMC34110.xml,0.18950295,0.18902953,0.12716174,,0.0
PMC35286_plagiated.xml,PMC37355.xml,0.058284335,0.056124445,0.119772404,,0.0
PMC35286_plagiated.xml,PMC34114.xml,0.08089425,0.17942896,0.12596838,,0.0
PMC35286_plagiated.xml,PMC29004.xml,0.058218807,0.1439689,0.29804966,,0.0
PMC35352_plagiated.xml,PMC35352.xml,0.9231313,0.4755292,0.87279904,,0.0
PMC35352_plagiated.xml,PMC34520.xml,0.24394545,0.2894513,0.33438763,,0.0
PMC35352_plagiated.xml,PMC35283.xml,0.1731512,0.13481587,0.41308385,,0.0
PMC35352_plagiated.xml,PMC29079.xml,0.49168947,0.38984284,0.56797147,,0.0
PMC35352_plagiated.xml,PMC32197.xml,0.23121105,0.28403217,0.37383673,,0.0
PMC35353_plagiated.xml,PMC34549.xml,0.3167947,0.27622765,0.267164,,0.0
PMC35353_plagiated.xml,PMC31330.xml,0.2836571,0.36886698,0.2695789,,0.0
PMC35353_plagiated.xml,PMC17599.xml,0.17970075,0.3267665,0.124244,,0.0
PMC35353_plagiated.xml,PMC37354.xml,0.32220706,0.23566428,0.3267468,,0.0
PMC35353_plagiated.xml,PMC15024.xml,0.23880833,0.37847263,0.15479812,,0.0
PMC35354_plagiated.xml,PMC35354.xml,0.9583223,0.52288747,0.95782065,,0.0
PMC35354_plagiated.xml,PMC29096.xml,0.09174186,0.06397271,0.21128765,,0.0
PMC35354_plagiated.xml,PMC37351.xml,0.116053775,0.08946772,0.25754827,,0.0
PMC35354_plagiated.xml,PMC15027.xml,0.3171147,0.18717097,0.30887637,,0.0
PMC35354_plagiated.xml,PMC33394.xml,0.17784998,0.120096594,0.29487902,,0.0
PMC35360_plagiated.xml,PMC35360.xml,0.92621446,0.5985105,0.97697616,,0.0
PMC35360_plagiated.xml,PMC31481.xml,0.27349898,0.21496384,0.22180314,,0.0
PMC35360_plagiated.xml,PMC15015.xml,0.24106249,0.28727967,0.28591233,,0.0
PMC35360_plagiated.xml,PMC35267.xml,0.3837239,0.19373956,0.31336474,,0.0
PMC35360_plagiated.xml,PMC37314.xml,0.09778616,0.22037753,0.10919169,,0.0
PMC35361_plagiated.xml,PMC35361.xml,0.8682239,0.4421332,0.8604578,,0.0
PMC35361_plagiated.xml,PMC31347.xml,0.42271996,0.33816117,0.46869862,,0.0
PMC35361_plagiated.xml,PMC31330.xml,0.2086708,0.23094746,0.41412586,,0.0
PMC35361_plagiated.xml,PMC34549.xml,0.25701797,0.2355417,0.29822475,,0.0
PMC35361_plagiated.xml,PMC32197.xml,0.48666826,0.37931305,0.5061729,,0.0
PMC37242_plagiated.xml,PMC32299.xml,0.35979944,0.38740125,0.35329318,,0.0
PMC37242_plagiated.xml,PMC37355.xml,0.15016524,0.40434974,0.33255574,,0.0
PMC37242_plagiated.xml,PMC31344.xml,0.41713792,0.34673378,0.41334388,,0.0
PMC37242_plagiated.xml,PMC30706.xml,0.34402192,0.3359107,0.47633556,,0.0
PMC37242_plagiated.xml,PMC33394.xml,0.16584179,0.34581798,0.37059516,,0.0
PMC37243_plagiated.xml,PMC37243.xml,0.97331727,0.22619125,0.8885494,,0.0
PMC37243_plagiated.xml,PMC32299.xml,0.4320108,0.30681854,0.32797983,,0.0
PMC37243_plagiated.xml,PMC32197.xml,0.30539095,0.15485692,0.3282792,,0.0
PMC37243_plagiated.xml,PMC30711.xml,0.22250813,0.1625402,0.20489815,,0.0
PMC37243_plagiated.xml,PMC32183.xml,0.32990348,0.19679278,0.37547106,,0.0
PMC37310_plagiated.xml,PMC37310.xml,0.934628,0.71480423,0.9080583,,0.0
PMC37310_plagiated.xml,PMC34549.xml,0.29445684,0.27172232,0.27988395,,0.0
PMC37310_plagiated.xml,PMC34520.xml,0.21217564,0.30304354,0.26195884,,0.0
PMC37310_plagiated.xml,PMC15023.xml,0.14203393,0.21028438,0.24891439,,0.0
PMC37310_plagiated.xml,PMC32188.xml,0.13403225,0.27991703,0.32098126,,0.0
PMC37313_plagiated.xml,PMC37313.xml,0.9309267,0.5776659,0.9150835,,0.0
PMC37313_plagiated.xml,PMC30711.xml,0.26019752,0.29931444,0.32198074,,0.0
PMC37313_plagiated.xml,PMC32158.xml,0.14405264,0.10593665,0.28794754,,0.0
PMC37313_plagiated.xml,PMC32299.xml,0.07722848,0.19211528,0.11597559,,0.0
PMC37313_plagiated.xml,PMC29012.xml,0.07726467,0.2134303,0.19292939,,0.0
PMC37314_plagiated.xml,PMC37314.xml,0.7758064,0.58016074,0.84988564,,0.0
PMC37314_plagiated.xml,PMC32197.xml,0.12998727,0.3289054,0.3828721,,0.0
PMC37314_plagiated.xml,PMC29067.xml,0.2531636,0.5155863,0.35588443,,0.0
PMC37314_plagiated.xml,PMC35361.xml,0.20607659,0.19401255,0.28173572,,0.0
PMC37314_plagiated.xml,PMC37351.xml,0.18524113,0.24323052,0.2761553,,0.0
PMC37351_plagiated.xml,PMC37351.xml,0.9689646,0.41835564,0.80421925,,0.0
PMC37351_plagiated.xml,PMC29096.xml,0.36560154,0.20157596,0.20358929,,0.0
PMC37351_plagiated.xml,PMC32188.xml,0.16198635,0.17976657,0.42860883,,0.0
PMC37351_plagiated.xml,PMC31339.xml,0.13031203,0.3060551,0.13449152,,0.0
PMC37351_plagiated.xml,PMC33394.xml,0.24482682,0.24169147,0.35968256,,0.0
PMC37352_plagiated.xml,PMC37352.xml,0.9208257,0.63934636,0.9201664,,0.0
PMC37352_plagiated.xml,PMC35277.xml,0.16759855,0.29530227,0.4146788,,0.0
PMC37352_plagiated.xml,PMC37351.xml,0.17954414,0.26514614,0.33865267,,0.0
PMC37352_plagiated.xml,PMC35361.xml,0.33964518,0.35165322,0.45262125,,0.0
PMC37352_plagiated.xml,PMC37314.xml,0.22803429,0.31013036,0.19646409,,0.0
PMC37353_plagiated.xml,PMC31342.xml,0.08952889,0.036391333,0.3102037,,0.0
PMC37353_plagiated.xml,PMC29012.xml,0.06133127,0.24128678,0.15821722,,0.0
PMC37353_plagiated.xml,PMC29096.xml,0.37549278,0.29398084,0.31700614,,0.0
PMC37353_plagiated.xml,PMC31337.xml,0.15892777,0.20019251,0.28940162,,0.0
PMC37353_plagiated.xml,PMC31481.xml,0.07720973,0.14731073,0.24186659,,0.0
PMC37354_plagiated.xml,PMC35277.xml,0.27489436,0.31201285,0.41208547,,0.0
PMC37354_plagiated.xml,PMC37354.xml,0.8663368,0.45827416,0.82720673,,0.0
PMC37354_plagiated.xml,PMC29079.xml,0.22790968,0.42168528,0.36296007,,0.0
PMC37354_plagiated.xml,PMC31411.xml,0.24276891,0.27448308,0.37581718,,0.0
PMC37354_plagiated.xml,PMC32187.xml,0.2072585,0.3407392,0.4299364,,0.0
PMC37355_plagiated.xml,PMC37355.xml,0.6835489,0.46923304,0.92560196,,0.0
PMC37355_plagiated.xml,PMC34549.xml,0.16098171,0.32450676,0.2653771,,0.0
PMC37355_plagiated.xml,PMC33394.xml,0.16831091,0.32268617,0.31260258,,0.0
PMC37355_plagiated.xml,PMC32299.xml,0.21889964,0.26369837,0.17068313,,0.0
PMC37355_plagiated.xml,PMC31481.xml,0.058679372,0.23574719,0.3136343,,0.0
PMC37356_plagiated.xml,PMC37356.xml,0.8501524,0.4413936,0.84489465,,0.0
PMC37356_plagiated.xml,PMC30711.xml,0.08022599,0.18227406,0.24504083,,0.0
PMC37356_plagiated.xml,PMC31348.xml,0.044296734,0.25639546,0.23429221,,0.0
PMC37356_plagiated.xml,PMC29012.xml,0.2086825,0.15891732,0.33894575,,0.0
PMC37356_plagiated.xml,PMC29097.xml,0.47373015,0.30527368,0.47180504,,0.0
PMC37391_plagiated.xml,PMC37391.xml,0.9110638,0.32182086,0.88775575,,0.0
PMC37391_plagiated.xml,PMC31411.xml,0.14616099,0.20601702,0.27889815,,0.0
PMC37391_plagiated.xml,PMC15027.xml,0.23986454,0.2911849,0.37801883,,0.0
PMC37391_plagiated.xml,PMC30706.xml,0.26492828,0.30479246,0.35640013,,0.0
PMC37391_plagiated.xml,PMC31347.xml,0.3530308,0.41821063,0.3989238,,0.0
