input_file,compare_file,abstract_score,intro_score,conclusion_score,final_score,final_score
PMC13901_plagiated.xml,PMC13901.xml,0.9402567539020432,0.43358250438496754,1.0,0.8628192024378109,0.8628192024378109
PMC13901_plagiated.xml,PMC13902.xml,0.653358376714144,0.5874872948739779,0.5678732351110977,0.6059901037048923,0.6059901037048923
PMC13901_plagiated.xml,PMC13913.xml,0.677466246370193,0.556232770762835,0.4651123773715572,0.5682780036492672,0.5682780036492672
PMC13901_plagiated.xml,PMC15015.xml,0.698136144156356,0.4509517022445046,0.590279166455558,0.6055564646936666,0.6055564646936666
PMC13901_plagiated.xml,PMC15023.xml,0.6899669921433007,0.519343919834573,0.626641978050062,0.6305123720442597,0.6305123720442597
PMC13901_plagiated.xml,PMC15024.xml,0.6547270615744925,0.5729348087601582,0.670165505401696,0.644543988542507,0.644543988542507
PMC13901_plagiated.xml,PMC15025.xml,0.6572914050765553,0.34681052793834954,0.6618147736993327,0.5970045770980252,0.5970045770980252
PMC13901_plagiated.xml,PMC15027.xml,0.7498624350374483,0.5277612493001569,0.6080392120057199,0.6487129086772987,0.6487129086772987
PMC13901_plagiated.xml,PMC15028.xml,0.6315022036688067,0.5629216937800374,0.5608415145724827,0.5895218260525232,0.5895218260525232
PMC13901_plagiated.xml,PMC16139.xml,0.6934765382617557,0.5435388788797795,0.6222498747314515,0.6349983409732388,0.6349983409732388
PMC13901_plagiated.xml,PMC16145.xml,0.5923259971427902,0.3723689347621421,0.702088880345866,0.592239737947891,0.592239737947891
PMC13901_plagiated.xml,PMC17599.xml,0.6981361948255327,0.6214500076046376,0.592330268215529,0.6404765867373522,0.6404765867373522
PMC13901_plagiated.xml,PMC17803.xml,0.7161363192688784,0.46832847859446647,0.6592612737084338,0.6438247329098182,0.6438247329098182
PMC13901_plagiated.xml,PMC25775.xml,0.6649774413726868,0.6695804562758993,0.5753740207278284,0.630056676095386,0.630056676095386
PMC13901_plagiated.xml,PMC28987.xml,0.7109567810660551,0.6066028931025318,0.5830432479865142,0.6389205902415341,0.6389205902415341
PMC13901_plagiated.xml,PMC28992.xml,0.636752748445132,0.3813829548322982,0.478367517480387,0.5223246973366673,0.5223246973366673
PMC13901_plagiated.xml,PMC28994.xml,0.5833959514220544,0.3740679372640923,0.5059296317109704,0.5105438207060284,0.5105438207060284
PMC13901_plagiated.xml,PMC29004.xml,0.6648727340234746,0.6095898704937966,0.5542800440904707,0.6095790853443375,0.6095790853443375
PMC13901_plagiated.xml,PMC29012.xml,0.7210993604693114,0.5948980191154479,0.6389277035478426,0.6629904294299512,0.6629904294299512
PMC13901_plagiated.xml,PMC29014.xml,0.705080301502414,0.30218828770540573,0.5983339221034544,0.5818033469834285,0.5818033469834285
PMC13901_plagiated.xml,PMC29016.xml,0.6849076791259103,0.45851426397337514,0.6106359386541684,0.6099202999067066,0.6099202999067066
PMC13901_plagiated.xml,PMC29017.xml,0.6558912089460197,0.0,0.7076069231433398,0.5453992528357439,0.5453992528357439
PMC13901_plagiated.xml,PMC29028.xml,0.604133264209713,0.42768318725584864,0.50726347725919,0.5300953340387309,0.5300953340387309
PMC13901_plagiated.xml,PMC29030.xml,0.6729815311650167,0.5387401942214007,0.5288177125803943,0.5884677363424445,0.5884677363424445
PMC13901_plagiated.xml,PMC29031.xml,0.587818305041397,0.3832049806426626,0.5590736280973633,0.5353977693840366,0.5353977693840366
PMC13901_plagiated.xml,PMC29044.xml,0.5288846959428901,0.5361904538053328,0.6115556334359932,0.5634142225126199,0.5634142225126199
PMC13901_plagiated.xml,PMC29046.xml,0.6074264050982592,0.47853546368298394,0.6257614052897418,0.5889822168917972,0.5889822168917972
PMC13901_plagiated.xml,PMC29048.xml,0.6144473234908923,0.12262287301362304,0.6166559742870593,0.5169658937139052,0.5169658937139052
PMC13901_plagiated.xml,PMC29057.xml,0.656354008189314,0.5270763043227848,0.5885608180388597,0.6033811913558265,0.6033811913558265
PMC13901_plagiated.xml,PMC29058.xml,0.6477742636272819,0.40160569659025025,0.6292241878862734,0.5911205199234723,0.5911205199234723
PMC13901_plagiated.xml,PMC29059.xml,0.5924679199839724,0.2673723604492427,0.5321700530717239,0.5033296613121272,0.5033296613121272
PMC13901_plagiated.xml,PMC29061.xml,0.519935086704137,0.49097876806170093,0.6583441181251142,0.5695074355440406,0.5695074355440406
PMC13901_plagiated.xml,PMC29062.xml,0.6194639205442504,0.4761844647085152,0.6663890720790606,0.6095780899910275,0.6095780899910275
PMC13901_plagiated.xml,PMC29063.xml,0.6859734116202083,0.17855445069915937,0.5816205914103338,0.5427484913520487,0.5427484913520487
PMC13901_plagiated.xml,PMC29065.xml,0.703416445897736,0.47844895906837187,0.5543463512154858,0.5987949106589632,0.5987949106589632
PMC13901_plagiated.xml,PMC29066.xml,0.7399159329424044,0.4643756973910625,0.6345533357437984,0.6426628469526936,0.6426628469526936
PMC13901_plagiated.xml,PMC29067.xml,0.6555424224077451,0.4692069657601101,0.6258620275664868,0.6064031731417148,0.6064031731417148
PMC13901_plagiated.xml,PMC29068.xml,0.6663153831129782,0.41581436262602267,0.6138552493673091,0.5952311255173195,0.5952311255173195
PMC13901_plagiated.xml,PMC29073.xml,0.6948827878762153,0.35364633326414124,0.6395522676983854,0.6045032888826685,0.6045032888826685
PMC13901_plagiated.xml,PMC29077.xml,0.6923774869548014,0.272926401599756,0.6822548603787393,0.6044382192533675,0.6044382192533675
PMC13901_plagiated.xml,PMC29079.xml,0.6947092710360012,0.6138063280462976,0.5529215460129401,0.6218135924288362,0.6218135924288362
PMC13901_plagiated.xml,PMC29080.xml,0.8399214225777483,0.56993522858552,0.7030193137239533,0.7311633402377846,0.7311633402377846
PMC13901_plagiated.xml,PMC29081.xml,0.7036695212387885,0.4392333328921917,0.5814010120064746,0.6018748798765436,0.6018748798765436
PMC13901_plagiated.xml,PMC29083.xml,0.5413005861856863,0.39942395879154946,0.6043409629070751,0.5381414113954145,0.5381414113954145
PMC13901_plagiated.xml,PMC29085.xml,0.5469899569800769,0.28621528872972757,0.48567953861722724,0.4703108559848672,0.4703108559848672
PMC13901_plagiated.xml,PMC29086.xml,0.6126591841101818,0.0,0.6317345147088903,0.49775747952762883,0.49775747952762883
PMC13901_plagiated.xml,PMC29087.xml,0.6737031607463235,0.40923863987392756,0.5235548724530538,0.5607509412545364,0.5607509412545364
PMC13901_plagiated.xml,PMC29088.xml,0.5878585916429201,0.36276031324611935,0.5270645891526338,0.5185213349674455,0.5185213349674455
PMC13901_plagiated.xml,PMC29089.xml,0.6780206997985534,0.574442049763985,0.6502731733008658,0.6462059591925647,0.6462059591925647
PMC13901_plagiated.xml,PMC29092.xml,0.7112690250060745,0.6365355524237803,0.5338847198279222,0.6253686084183547,0.6253686084183547
PMC13901_plagiated.xml,PMC29094.xml,0.6779040453437942,0.5639018366957642,0.5291197079795069,0.5955898686684733,0.5955898686684733
PMC13901_plagiated.xml,PMC29096.xml,0.7273004202011109,0.5449004172343892,0.7059210697826699,0.6822686794403903,0.6822686794403903
PMC13901_plagiated.xml,PMC29097.xml,0.7649513248531292,0.5911453854955276,0.5098741301031324,0.6281592590816102,0.6281592590816102
PMC13901_plagiated.xml,PMC29098.xml,0.6311301300572032,0.5704491938222516,0.525974025071984,0.5769315008161252,0.5769315008161252
PMC13901_plagiated.xml,PMC29101.xml,0.7343151871989524,0.5337204059973129,0.5780180444542165,0.6316773738607302,0.6316773738607302
PMC13901_plagiated.xml,PMC30704.xml,0.6707682237626975,0.41948965704094554,0.47159101946979104,0.5408416287011846,0.5408416287011846
PMC13901_plagiated.xml,PMC30706.xml,0.7228551588775853,0.5294318262370443,0.6634114427395197,0.6603930058942509,0.6603930058942509
PMC13901_plagiated.xml,PMC30707.xml,0.6941487934026618,0.62816149165801,0.5658671122812771,0.6296386606051776,0.6296386606051776
PMC13901_plagiated.xml,PMC30708.xml,0.7052939628064306,0.5030162136236688,0.6166852562881366,0.6293949303625608,0.6293949303625608
PMC13901_plagiated.xml,PMC30711.xml,0.682211739349273,0.617387514720791,0.6114920574500498,0.6409590216638874,0.6409590216638874
PMC13901_plagiated.xml,PMC30712.xml,0.6744299254012491,0.5980772027706817,0.6113188109499667,0.6339149350946227,0.6339149350946227
PMC13901_plagiated.xml,PMC30714.xml,0.598130104498305,0.3492646575382499,0.6164400634033365,0.5556809986683066,0.5556809986683066
PMC13901_plagiated.xml,PMC30715.xml,0.5276597797963194,0.4173291313087982,0.5338868454895009,0.5080844763760878,0.5080844763760878
PMC13901_plagiated.xml,PMC31330.xml,0.6909026650923109,0.613552929858434,0.6806285185787492,0.671323059440111,0.671323059440111
PMC13901_plagiated.xml,PMC31332.xml,0.6269298138811257,0.4611106943368952,0.5829398154483054,0.5761699905991515,0.5761699905991515
PMC13901_plagiated.xml,PMC31333.xml,0.6692602043956326,0.5321988526351009,0.5085260659962163,0.5775542786837597,0.5775542786837597
PMC13901_plagiated.xml,PMC31334.xml,0.6950481243558011,0.5079209467308048,0.5136211693269037,0.5850519068192429,0.5850519068192429
PMC13901_plagiated.xml,PMC31335.xml,0.6909158192705924,0.5165923834411366,0.5565890895081878,0.6023204401997394,0.6023204401997394
PMC13901_plagiated.xml,PMC31336.xml,0.6966347097346144,0.5207608742257182,0.6251464448226364,0.6328646366680439,0.6328646366680439
PMC13901_plagiated.xml,PMC31337.xml,0.7781160317902829,0.44371441859162214,0.6497957936154775,0.6599076138806286,0.6599076138806286
PMC13901_plagiated.xml,PMC31338.xml,0.6585743205150059,0.4654460262180164,0.6098104807697595,0.6004431257575095,0.6004431257575095
PMC13901_plagiated.xml,PMC31339.xml,0.6808477869028147,0.5383823051341171,0.6619821329696234,0.6448084289757987,0.6448084289757987
PMC13901_plagiated.xml,PMC31341.xml,0.6195212210478807,0.2900737204717389,0.6088608703622409,0.5493675806583964,0.5493675806583964
PMC13901_plagiated.xml,PMC31342.xml,0.6989403156380407,0.5640181726246216,0.6424636703919481,0.6493652289369198,0.6493652289369198
PMC13901_plagiated.xml,PMC31344.xml,0.6100059619113791,0.33224158423355177,0.5719752619130537,0.5392408063764835,0.5392408063764835
PMC13901_plagiated.xml,PMC31347.xml,0.7517264460299871,0.6541870689656089,0.5507604139276627,0.6518321577761818,0.6518321577761818
PMC13901_plagiated.xml,PMC31348.xml,0.668595552475397,0.5370032822451514,0.6208246184368428,0.6231687248139263,0.6231687248139263
PMC13901_plagiated.xml,PMC31349.xml,0.7086509295182826,0.3178233433200234,0.5920006584366329,0.5838253038459709,0.5838253038459709
PMC13901_plagiated.xml,PMC31370.xml,0.7304746416484214,0.5790653995939562,0.5759191263579635,0.6383705871213452,0.6383705871213452
PMC13901_plagiated.xml,PMC31411.xml,0.7412329413957974,0.674745609513603,0.5622061368029192,0.6563247531822072,0.6563247531822072
PMC13901_plagiated.xml,PMC31431.xml,0.6548124714015766,0.47907440992074823,0.5660038630566365,0.584141415767435,0.584141415767435
PMC13901_plagiated.xml,PMC31433.xml,0.6163370781019071,0.38695062808310743,0.5630847714183086,0.5491588654247077,0.5491588654247077
PMC13901_plagiated.xml,PMC31479.xml,0.6325656676107875,0.4930471935226203,0.46851878107245554,0.5390432181778213,0.5390432181778213
PMC13901_plagiated.xml,PMC31481.xml,0.6888514636840736,0.5535734361173851,0.6611979897533256,0.6507344685984366,0.6507344685984366
PMC13901_plagiated.xml,PMC31482.xml,0.7672300401413599,0.45605334919998236,0.7370682082264035,0.6929299691871018,0.6929299691871018
PMC13901_plagiated.xml,PMC31580.xml,0.661968403391215,0.4050670161193215,0.524934995936658,0.5557747629550136,0.5557747629550136
PMC13901_plagiated.xml,PMC31918.xml,0.5588411073742796,0.5415182296895403,0.6302274375655846,0.5839310639138537,0.5839310639138537
PMC13901_plagiated.xml,PMC31925.xml,0.6536050822122794,0.44729121681178863,0.5957602377748832,0.5892043713572228,0.5892043713572228
PMC13901_plagiated.xml,PMC32158.xml,0.715436492404453,0.5069007395971856,0.5964241452461292,0.62612440297967,0.62612440297967
PMC13901_plagiated.xml,PMC32163.xml,0.684403440867007,0.30651369702508574,0.6587287398025586,0.5985556116728434,0.5985556116728434
PMC13901_plagiated.xml,PMC32169.xml,0.675633357816702,0.4125335217101117,0.5042070828724436,0.5544428806176807,0.5544428806176807
PMC13901_plagiated.xml,PMC32170.xml,0.6384134027306124,0.5544717188376371,0.5040315419219701,0.5678723216285605,0.5678723216285605
PMC13901_plagiated.xml,PMC32172.xml,0.5789406813600503,0.28290193574490796,0.5625350282185988,0.5131706709804413,0.5131706709804413
PMC13901_plagiated.xml,PMC32173.xml,0.6464202843973959,0.26104891532711083,0.5397260696192507,0.5266683246720808,0.5266683246720808
PMC13901_plagiated.xml,PMC32174.xml,0.5886734172401835,0.44085932072915784,0.5327544851682221,0.5367430251091938,0.5367430251091938
PMC13901_plagiated.xml,PMC32180.xml,0.7241477820660447,0.5887008151954516,0.6236034673716909,0.6568406628141845,0.6568406628141845
PMC13901_plagiated.xml,PMC32181.xml,0.6575340988299165,0.18549917824866327,0.5977591562932605,0.5392171376990035,0.5392171376990035
PMC13901_plagiated.xml,PMC32182.xml,0.6192120822767342,0.4548185445192953,0.6431843832532983,0.595922295115872,0.595922295115872
PMC13901_plagiated.xml,PMC32183.xml,0.7521286836694303,0.6167802984357952,0.661092871061153,0.6886446815793924,0.6886446815793924
PMC13901_plagiated.xml,PMC32187.xml,0.7648726449332233,0.6698359387410473,0.5726317685505509,0.6689689531417191,0.6689689531417191
PMC13901_plagiated.xml,PMC32188.xml,0.7130245801121977,0.49498078990389605,0.6643572117204974,0.6499488747138573,0.6499488747138573
PMC13901_plagiated.xml,PMC32189.xml,0.6960093844981587,0.5272514604723177,0.6426948738400766,0.6409319954297577,0.6409319954297577
PMC13901_plagiated.xml,PMC32191.xml,0.6532897026758651,0.43903067281650365,0.6044175232626745,0.5908890249387165,0.5908890249387165
PMC13901_plagiated.xml,PMC32193.xml,0.5693346251026599,0.47151145522808363,0.46360962435902897,0.5074799908302923,0.5074799908302923
PMC13901_plagiated.xml,PMC32195.xml,0.5778085008206706,0.40315035453319836,0.5145842094085974,0.5175871549983468,0.5175871549983468
PMC13901_plagiated.xml,PMC32196.xml,0.6304739815101262,0.5532552506646667,0.3138864793740118,0.4883952344865886,0.4883952344865886
PMC13901_plagiated.xml,PMC32197.xml,0.75083292509343,0.6049599921412738,0.6085610720719395,0.6647495972944026,0.6647495972944026
PMC13901_plagiated.xml,PMC32199.xml,0.6851938984558008,0.46384015036865395,0.6082193497907751,0.6101333293723612,0.6101333293723612
PMC13901_plagiated.xml,PMC32204.xml,0.7029477156448458,0.528512961738898,0.6089181870456322,0.6304489534239709,0.6304489534239709
PMC13901_plagiated.xml,PMC32206.xml,0.5057619723518818,0.3094863965658565,0.5097795056604066,0.4681138705180867,0.4681138705180867
PMC13901_plagiated.xml,PMC32208.xml,0.6615139036887253,0.5460275776858615,0.5668861361929987,0.6005655314898619,0.6005655314898619
PMC13901_plagiated.xml,PMC32247.xml,0.7023799869714291,0.6000504362200946,0.7697544836904654,0.7088638755087767,0.7088638755087767
PMC13901_plagiated.xml,PMC32248.xml,0.5258028338161653,0.41284403746712434,0.5360654708800394,0.5073161293719068,0.5073161293719068
PMC13901_plagiated.xml,PMC32250.xml,0.6459362812112939,0.40316780603068686,0.5890635986664028,0.574633513157216,0.574633513157216
PMC13901_plagiated.xml,PMC32296.xml,0.702663121063357,0.4856086641724504,0.5379911901491012,0.5933834573194734,0.5933834573194734
PMC13901_plagiated.xml,PMC32297.xml,0.6948470326248932,0.5790107062975551,0.6115956457879004,0.6383792126246286,0.6383792126246286
PMC13901_plagiated.xml,PMC32299.xml,0.7622219693332783,0.5542025067903795,0.5859872206879467,0.650124177366566,0.650124177366566
PMC13901_plagiated.xml,PMC32302.xml,0.5874118956237105,0.2412704707033348,0.5562255482338561,0.5057090716836936,0.5057090716836936
PMC13901_plagiated.xml,PMC32303.xml,0.5376101818850134,0.4336211626504193,0.5204631966408959,0.5099535839404477,0.5099535839404477
PMC13901_plagiated.xml,PMC32304.xml,0.7793424182230098,0.41773324779930865,0.5966223201448034,0.633932544906987,0.633932544906987
PMC13901_plagiated.xml,PMC32311.xml,0.6064761197828339,0.4561564024754143,0.5885733853249787,0.569251082538208,0.569251082538208
PMC13901_plagiated.xml,PMC32312.xml,0.6888390461907645,0.5538714708623795,0.5407405339516204,0.6026061262294299,0.6026061262294299
PMC13901_plagiated.xml,PMC32313.xml,0.7370708856769506,0.5370337331071966,0.6105754514155715,0.6464652814584482,0.6464652814584482
PMC13901_plagiated.xml,PMC33341.xml,0.7472869236393935,0.4725850552387474,0.6608048538193234,0.6577537220312363,0.6577537220312363
PMC13901_plagiated.xml,PMC33342.xml,0.5703965400824254,0.5641489112191296,0.4224742868747984,0.5099781130267154,0.5099781130267154
PMC13901_plagiated.xml,PMC33343.xml,0.6214470345004584,0.1525875865046476,0.5660848037478086,0.5055302526002363,0.5055302526002363
PMC13901_plagiated.xml,PMC33344.xml,0.7300267175904387,0.43678506647303367,0.5176356694611777,0.5864219681152534,0.5864219681152534
PMC13901_plagiated.xml,PMC33392.xml,0.699787752545358,0.6224766611412667,0.6147549224903193,0.6503124022425242,0.6503124022425242
PMC13901_plagiated.xml,PMC33394.xml,0.7101839023234624,0.529427094246788,0.6130992548027514,0.6351986816998432,0.6351986816998432
PMC13901_plagiated.xml,PMC33396.xml,0.6996789878919674,0.4094680473365231,0.6112074323599814,0.6062481775680841,0.6062481775680841
PMC13901_plagiated.xml,PMC33507.xml,0.7277616444222268,0.0,0.6372072012548711,0.5459875382708392,0.5459875382708392
PMC13901_plagiated.xml,PMC33518.xml,0.6036065196084455,0.47391556806651225,0.6657770289939375,0.6025365330542557,0.6025365330542557
PMC13901_plagiated.xml,PMC33820.xml,0.6678004806541189,0.4491218956235168,0.6793130270802655,0.6286697822184572,0.6286697822184572
PMC13901_plagiated.xml,PMC34102.xml,0.6798881691749189,0.4660027315822358,0.6394244679739949,0.6209256011760127,0.6209256011760127
PMC13901_plagiated.xml,PMC34107.xml,0.7053969721006945,0.4060840712402437,0.5601034464318733,0.5874169816610759,0.5874169816610759
PMC13901_plagiated.xml,PMC34110.xml,0.8130301300444689,0.41915878615433366,0.5580840988822231,0.6322774488015436,0.6322774488015436
PMC13901_plagiated.xml,PMC34111.xml,0.7222568174668729,0.16493044579747718,0.6355633427399862,0.5761141532422391,0.5761141532422391
PMC13901_plagiated.xml,PMC34113.xml,0.657501241677625,0.5807681788043854,0.6053730306754788,0.6213033447021186,0.6213033447021186
PMC13901_plagiated.xml,PMC34114.xml,0.6413705036746973,0.5982697298769085,0.5799649615743991,0.6081881320750203,0.6081881320750203
PMC13901_plagiated.xml,PMC34116.xml,0.4345123304585349,0.29837937529934777,0.5645140745650845,0.4592864370693173,0.4592864370693173
PMC13901_plagiated.xml,PMC34117.xml,0.7257495382413517,0.4080900802528197,0.6412170338321738,0.6284046448799742,0.6284046448799742
PMC13901_plagiated.xml,PMC34514.xml,0.6975400934040259,0.5538714708623795,0.5637850863275318,0.615304366065099,0.615304366065099
PMC13901_plagiated.xml,PMC34520.xml,0.7299157381323333,0.5598456096645718,0.6569759956861845,0.6667258154603215,0.6667258154603215
PMC13901_plagiated.xml,PMC34549.xml,0.7590060637085707,0.5354748525181903,0.7166198075152904,0.6973453189931825,0.6973453189931825
PMC13901_plagiated.xml,PMC34550.xml,0.6356202689314716,0.3500848203283349,0.7232602970903549,0.6135691904743976,0.6135691904743976
PMC13901_plagiated.xml,PMC34551.xml,0.6229936328093199,0.22528591251569136,0.5748049538924924,0.5241766171838632,0.5241766171838632
PMC13901_plagiated.xml,PMC34552.xml,0.5860912797636484,0.31089044171179087,0.6061983617034769,0.5390939449292083,0.5390939449292083
PMC13901_plagiated.xml,PMC34605.xml,0.6269083684152408,0.49253018617823413,0.5527349885922473,0.5703633800386421,0.5703633800386421
PMC13901_plagiated.xml,PMC34606.xml,0.7387199049708884,0.5303024074169159,0.689216264969611,0.677234949459583,0.677234949459583
PMC13901_plagiated.xml,PMC35267.xml,0.6742403386600301,0.6071369491757626,0.5855206525576522,0.6253317863222254,0.6253317863222254
PMC13901_plagiated.xml,PMC35277.xml,0.7357567928084148,0.6038849880221178,0.6975901042830412,0.694115756441006,0.694115756441006
PMC13901_plagiated.xml,PMC35278.xml,0.7155547071086514,0.5639963266747428,0.6211994376663825,0.6475009232449621,0.6475009232449621
PMC13901_plagiated.xml,PMC35279.xml,0.629617453430245,0.43084809538288477,0.6402595123499093,0.5941204053886386,0.5941204053886386
PMC13901_plagiated.xml,PMC35280.xml,0.7238616538738504,0.373457570216797,0.5735631290431477,0.5936614272101586,0.5936614272101586
PMC13901_plagiated.xml,PMC35283.xml,0.7044912043616349,0.4537865662026048,0.6207305029334445,0.6208459961585527,0.6208459961585527
PMC13901_plagiated.xml,PMC35285.xml,0.7381615536798143,0.40604268525722487,0.6300137725695052,0.6284786675511729,0.6284786675511729
PMC13901_plagiated.xml,PMC35286.xml,0.5671762480816402,0.1525875865046476,0.5553359021171234,0.47952237738043496,0.47952237738043496
PMC13901_plagiated.xml,PMC35352.xml,0.7298844400733011,0.4786048298134712,0.717223860370724,0.6745642861403043,0.6745642861403043
PMC13901_plagiated.xml,PMC35353.xml,0.6951098600728312,0.5213486360944525,0.5407710907567579,0.5986221075507261,0.5986221075507261
PMC13901_plagiated.xml,PMC35354.xml,0.7120193871938585,0.4473085101878923,0.619423453901317,0.6220388384756487,0.6220388384756487
PMC13901_plagiated.xml,PMC35360.xml,0.6329125859727076,0.3666089393843959,0.6517986228848651,0.5872062714199083,0.5872062714199083
PMC13901_plagiated.xml,PMC35361.xml,0.7155018686423105,0.3936262616651677,0.6297185100541607,0.616813403811622,0.616813403811622
PMC13901_plagiated.xml,PMC37242.xml,0.6184850802704935,0.3571523496308422,0.6520072801752501,0.5796274141044659,0.5796274141044659
PMC13901_plagiated.xml,PMC37243.xml,0.6140021715172097,0.4291027413262152,0.6465349957669381,0.5900354151789022,0.5900354151789022
PMC13901_plagiated.xml,PMC37310.xml,0.7103570600153797,0.4772335491911619,0.5325728594642176,0.5926186776300713,0.5926186776300713
PMC13901_plagiated.xml,PMC37313.xml,0.6416499180124715,0.4426123515972463,0.4630983763388576,0.530421788059981,0.530421788059981
PMC13901_plagiated.xml,PMC37314.xml,0.6798229581408148,0.5134501115768215,0.6472724997895136,0.6335282054874958,0.6335282054874958
PMC13901_plagiated.xml,PMC37351.xml,0.726029751112347,0.541052421508853,0.5573994438596706,0.6215821622905776,0.6215821622905776
PMC13901_plagiated.xml,PMC37352.xml,0.6302728578463758,0.3131420316418605,0.5392064695623657,0.5304201372918688,0.5304201372918688
PMC13901_plagiated.xml,PMC37353.xml,0.7184004532689006,0.20035254220884613,0.6198613352140971,0.5753752238349683,0.5753752238349683
PMC13901_plagiated.xml,PMC37354.xml,0.6733177432798301,0.490271097748125,0.6112519769065967,0.6118821076241958,0.6118821076241958
PMC13901_plagiated.xml,PMC37355.xml,0.7000961601173739,0.5274019853917216,0.6550225332743156,0.6475278744350201,0.6475278744350201
PMC13901_plagiated.xml,PMC37356.xml,0.6721013345898988,0.45084008666667996,0.6184358646689145,0.6063828970368614,0.6063828970368614
PMC13901_plagiated.xml,PMC37391.xml,0.7312533563625694,0.4774671936364682,0.5524055485620327,0.6089570006971345,0.6089570006971345
